CALENDAR_ID	SERVICE_ABBR	ADHERENCE_ID	DATE	ROUTE_ABBR	BLOCK_ABBR	OPERATOR	TRIP_ID	OVERLOAD_ID	ROUTE_DIRECTION_NAME	TIME_POINT_ABBR	ROUTE_STOP_SEQUENCE	TRIP_EDGE	LATITUDE	LONGITUDE	SCHEDULED_TIME	ACTUAL_ARRIVAL_TIME	ACTUAL_DEPARTURE_TIME	ADHERENCE	SCHEDULED_HDWY	ACTUAL_HDWY	HDWY_DEV	ADJUSTED_EARLY_COUNT	ADJUSTED_LATE_COUNT	ADJUSTED_ONTIME_COUNT	STOP_CANCELLED	PREV_SCHED_STOP_CANCELLED	IS_RELIEF	BLOCK_STOP_ORDER	DWELL_IN_MINS	HDWY_DEV_PERC
120230801	1	99460293	2023-08-01	3	314	2569	346375	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	08:31:00	08:17:16	08:31:58	-0.966666	30.0	27.75	-2.25	0	0	1	0	0.0	0	100	14.7	-0.075
120230801	1	99460299	2023-08-01	3	314	2569	346376	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	09:30:00	09:22:11	09:31:46	-1.766666	15.0	20.25	5.25	0	0	1	0	0.0	0	149	9.583333	0.35
120230801	1	99460305	2023-08-01	3	314	2569	346377	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	10:31:00	10:11:47	10:32:05	-1.083333	30.0	28.833333	-1.166667	0	0	1	0	0.0	0	198	20.3	-0.0388889
120230801	1	99460311	2023-08-01	3	314	1948	346378	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	11:30:00	11:20:44	11:33:06	-3.1	15.0	19.05	4.05	0	0	1	0	0.0	1	247	12.366666	0.26999999999999996
120230801	1	99460317	2023-08-01	3	314	1948	346379	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	12:31:00	12:20:26	12:33:41	-2.683333	30.0	32.65	2.65	0	0	1	0	0.0	0	296	13.25	0.08833333333333333
120230801	1	99460323	2023-08-01	3	314	1948	346380	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	13:30:00	13:30:57	13:30:57	-0.95	15.0	19.616666	4.616666	0	0	1	0	0.0	0	345	0.0	0.30777773333333336
120230801	1	99460329	2023-08-01	3	314	1948	346381	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	14:43:00	14:30:47	14:45:18	-2.3	19.0	19.716666	0.716666	0	0	1	0	0.0	0	394	14.516666	0.037719263157894735
120230801	1	99460335	2023-08-01	3	314	1948	346382	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	15:45:00	15:35:50	15:48:50	-3.833333	10.0	13.95	3.95	0	0	1	0	0.0	0	443	13.0	0.395
120230801	1	99460343	2023-08-01	3	315	2055	346383	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	06:49:00	06:35:58	06:50:40	-1.666666	16.0	16.85	0.85	0	0	1	0	0.0	0	2	14.7	0.053125
120230801	1	99460349	2023-08-01	3	315	2055	346384	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	07:45:00	07:40:09	07:47:36	-2.6	10.0	9.583333	-0.416667	0	0	1	0	0.0	0	51	7.45	-0.0416667
120230801	1	99460355	2023-08-01	3	315	2055	346385	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	09:01:00	08:34:24	09:03:13	-2.216666	30.0	31.25	1.25	0	0	1	0	0.0	0	100	28.816666	0.041666666666666664
120230801	1	99460361	2023-08-01	3	315	2675	346386	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	10:00:00	09:57:57	09:57:57	2.05	15.0	10.65	-4.35	1	0	0	0	0.0	1	149	0.0	-0.29
120230801	1	99460367	2023-08-01	3	315	2675	346387	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	11:01:00	10:47:55	11:00:03	0.95	30.0	27.966666	-2.033334	0	0	1	0	0.0	0	198	12.133333	-0.0677778
120230801	1	99460373	2023-08-01	3	315	2675	346388	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	12:00:00	11:47:26	12:01:17	-1.283333	15.0	19.216666	4.216666	0	0	1	0	0.0	0	247	13.85	0.2811110666666667
120230801	1	99460379	2023-08-01	3	315	2675	346389	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	13:00:00	12:43:14	12:59:03	0.95	29.0	25.366666	-3.633334	0	0	1	0	0.0	0	296	15.816666	-0.12528737931034484
120230801	1	99460385	2023-08-01	3	315	2675	346390	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	14:00:00	13:45:19	14:00:50	-0.833333	15.0	9.166666	-5.833334	0	0	1	0	0.0	0	345	15.516666	-0.3888889333333333
120230801	1	99460391	2023-08-01	3	315	2675	346391	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	15:02:00	14:47:51	15:01:02	0.966666	19.0	15.733333	-3.266667	0	0	1	0	0.0	0	394	13.183333	-0.17192984210526316
120230801	1	99460397	2023-08-01	3	315	2675	346392	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	16:05:00	15:58:12	16:06:07	-1.116666	10.0	9.066666	-0.933334	0	0	1	0	0.0	0	443	7.916666	-0.0933334
120230801	1	99460405	2023-08-01	3	316	2752	346393	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	13:59:00	13:34:07	14:01:17	-2.283333	29.0	30.516666	1.516666	0	0	1	0	0.0	0	2	27.166666	0.0522988275862069
120230801	1	99460411	2023-08-01	3	316	2752	346394	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	15:02:00	14:53:57	15:05:26	-3.433333	17.0	11.55	-5.45	0	0	1	0	0.0	0	51	11.483333	-0.3205882352941177
120230801	1	99460417	2023-08-01	3	316	2752	346395	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	16:41:00	15:57:20	16:43:08	-2.133333	20.0	19.25	-0.75	0	0	1	0	0.0	0	100	45.8	-0.0375
120230801	1	99460423	2023-08-01	3	316	2752	346396	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	17:45:00	17:45:01	17:45:01	-0.016666	10.0	7.2	-2.8	0	0	1	0	0.0	0	149	0.0	-0.27999999999999997
120230801	1	99460430	2023-08-01	3	317	517	346397	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	15:19:00	14:37:11	15:19:59	-0.983333	17.0	18.95	1.95	0	0	1	0	0.0	0	2	42.8	0.11470588235294117
120230801	1	99460436	2023-08-01	3	317	517	346398	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	16:25:00	16:14:55	16:27:18	-2.3	10.0	21.183333	11.183333	0	0	1	0	0.0	0	51	12.383333	1.1183333
120230801	1	99460442	2023-08-01	3	317	517	346399	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	17:37:00	17:28:19	17:37:42	-0.7	32.0	30.95	-1.05	0	0	1	0	0.0	0	100	9.383333	-0.0328125
120230801	1	99460448	2023-08-01	3	317	517	346400	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	18:35:00	18:28:29	18:35:16	-0.266666	20.0	16.133333	-3.866667	0	0	1	0	0.0	0	149	6.783333	-0.19333335000000001
120230801	1	99460454	2023-08-01	3	317	517	346401	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	19:44:00	19:25:36	19:45:14	-1.233333	41.0	79.516666	38.516666	0	0	1	0	0.0	0	198	19.633333	0.9394308780487806
120230801	1	99460460	2023-08-01	3	317	517	346402	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	20:35:00	20:28:59	20:35:08	-0.133333	20.0	17.283333	-2.716667	0	0	1	0	0.0	0	247	6.15	-0.13583335000000002
120230801	1	99460466	2023-08-01	3	317	517	346403	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	21:57:00	21:17:53	21:57:58	-0.966666	53.0	92.083333	39.083333	0	0	1	0	0.0	0	296	40.083333	0.7374213773584907
120230801	1	99460472	2023-08-01	3	317	517	346404	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	22:45:00	22:38:28	22:45:06	-0.1	30.0	28.266666	-1.733334	0	0	1	0	0.0	0	345	6.633333	-0.0577778
120230801	1	99460480	2023-08-01	3	318	2586	346406	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	16:00:00	15:55:27	15:59:46	0.233333	20.0	18.55	-1.45	0	0	1	0	0.0	0	2	4.316666	-0.0725
120230801	1	99460486	2023-08-01	3	318	2586	346407	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	17:05:00	16:59:59	17:06:43	-1.716666	10.0	12.333333	2.333333	0	0	1	0	0.0	0	51	6.733333	0.23333330000000002
120230801	1	99460494	2023-08-01	3	319	2623	346409	0	TO DOWNTOWN	MP&R	8.0	1	36.079608	-86.955657	16:21:00	16:23:53	16:23:53	-2.883333	21.0	24.116666	3.116666	0	0	1	0	0.0	0	2	0.0	0.14841266666666666
120230801	1	99460500	2023-08-01	3	319	2623	346410	0	FROM DOWNTOWN	MCC5_5	2.0	1	36.1670905	-86.7819226	17:25:00	17:28:35	17:28:35	-3.583333	10.0	11.066666	1.066666	0	0	1	0	0.0	0	51	0.0	0.10666659999999999
